id,budget,original_language,popularity,revenue,runtime,vote_average,vote_count,release_month,avg_rating,keyword_bin,actor_bin,crew_bin,country_count,country_bin,genre,genre_bin,language_count,language_bin,collection_bin,profit,profit_margin,profit_group
402,49000000,en,16.628427,352927224,127,6.5,869,Mar,2.893939393939394,0,0,0,2,0,Thriller,0,1,0,1,303927224,0.861161178090359,Top_20
10537,38000000,en,7.829619,34416893,140,6.7,285,Mar,2.771276595744681,0,0,0,1,0,Drama,0,1,0,0,-3583107,-0.10410896184033812,Bottom_80
11386,3705538,en,7.404329,62548947,112,6.9,180,Sep,2.088235294117647,1,1,0,3,0,Romance,0,1,0,0,58843409,0.9407577876570807,Top_20
9504,12500000,en,6.792215,10725228,100,7.5,330,Sep,3.2421875,0,1,0,1,0,Crime,0,1,0,0,-1774772,-0.16547638894016986,Bottom_80
15764,12000000,en,15.417202,30036000,151,7.4,149,Dec,2.5347226351150485,0,0,0,2,0,Drama,0,5,0,0,18036000,0.6004794246903715,Bottom_80
601,10500000,en,19.358546,792965326,115,7.3,3359,Apr,3.3949579831932772,0,0,1,1,0,Science Fiction,0,1,0,0,782465326,0.9867585635137847,Top_20
744,15000000,en,20.301019,356830601,110,6.7,1736,May,2.9210526315789473,0,1,1,1,0,Action,0,1,0,0,341830601,0.9579632465434208,Top_20
221,1500000,en,10.968169,2200000,111,7.6,351,Oct,3.6981391816196716,0,0,0,1,0,Drama,0,1,0,0,700000,0.3181818181818182,Bottom_80
702,1800000,en,7.301719,8000000,125,7.6,291,Sep,3.7458432304038003,0,1,0,1,0,Drama,0,1,0,0,6200000,0.775,Bottom_80
21612,12500000,en,2.772039,1227324,99,7.3,31,Jan,2.5,1,1,0,1,0,Crime,0,2,1,0,-11272676,-9.184759688558197,Bottom_80
1630,36000000,en,9.178371,20300385,129,6.8,257,Oct,2.625,0,1,0,1,0,Drama,0,1,0,0,-15699615,-0.7733653819865978,Bottom_80
11843,5000000,en,6.501177,41833347,113,6.7,138,May,3.32311320754717,0,0,0,1,0,Mystery,0,1,0,1,36833347,0.8804781266963889,Top_20
10379,6788000,en,7.88101,13878334,103,5.9,107,Apr,4.1570775807006335,0,0,0,2,0,Comedy,0,1,0,0,7090334,0.5108923016264056,Bottom_80
790,1000000,en,9.194572,21378361,89,6.4,318,Feb,3.516949152542373,0,0,0,1,0,Horror,0,1,0,0,20378361,0.9532237293588597,Top_20
1103,6000000,en,10.124544,50244700,99,6.9,720,May,3.7890580936266214,0,0,0,1,0,Science Fiction,0,1,0,1,44244700,0.8805844198492577,Top_20
11298,1000000,en,6.715512,17985893,91,6.4,165,Apr,3.7626949220311876,0,0,0,1,0,Drama,0,1,0,1,16985893,0.9444008701708612,Top_20
4480,4940939,fr,4.883274,5617391,120,7.6,113,Aug,2.753401360544218,0,0,0,1,0,Drama,0,2,1,1,676452,0.12042102819618573,Bottom_80
762,400000,en,10.43389,5028948,91,7.8,1742,Mar,2.4176879617557585,0,0,0,1,0,Adventure,0,3,0,0,4628948,0.9204605018783253,Top_20
55049,500000,en,1.163947,626057,123,8,5,May,3.652173913043478,0,0,0,2,0,Comedy,0,1,0,0,126057,0.20135067573719326,Bottom_80
49763,7000000,en,2.661026,1100000,80,5.7,33,Nov,3,0,0,0,1,0,Horror,0,1,0,0,-5900000,-5.363636363636363,Bottom_80
892,4000000,fr,12.565447,1794187,99,7.4,320,Apr,3.72599451303155,0,0,0,1,0,Comedy,0,1,0,0,-2205813,-1.2294220167685976,Bottom_80
975,935000,en,8.548518,17986781,88,8.2,565,Sep,2.9655172413793105,0,0,0,1,0,Drama,0,3,0,0,17051781,0.9480173800970835,Top_20
409,27000000,en,15.564161,231976425,162,7,559,Nov,3.0412371134020617,0,1,0,2,0,Drama,0,4,1,0,204976425,0.8836088624091866,Top_20
10161,645180,en,5.841931,14743391,103,7.5,208,Jul,3.3002793296089385,0,1,0,2,0,Drama,0,1,0,0,14098211,0.9562393753241707,Top_20
1412,1200000,en,12.293656,185898,100,6.7,188,Aug,3.725085910652921,0,0,0,1,0,Drama,0,1,0,0,-1014102,-5.455152825743149,Bottom_80
10409,3000000,en,3.233531,33946224,94,6.2,83,Aug,3.346014492753623,0,0,0,1,0,Comedy,0,2,0,0,30946224,0.9116249277091909,Top_20
10174,4,en,1.325299,29,119,6.3,32,May,3.1310211946050095,0,1,0,1,0,Documentary,0,2,0,0,25,0.8620689655172413,Top_20
31225,500000,en,4.101295,3779620,71,8.2,67,Mar,3.64280798348245,1,0,0,1,0,Documentary,0,1,0,0,3279620,0.8677115688878776,Top_20
510,3000000,en,35.529554,108981275,133,8.3,3001,Nov,2.759656652360515,0,1,0,1,0,Drama,0,1,0,0,105981275,0.9724723352704399,Top_20
1891,18000000,en,19.470959,538400000,124,8.2,5998,May,2.4649122807017543,0,0,1,1,0,Adventure,0,1,0,1,520400000,0.9665676077265973,Top_20
2493,16000000,en,15.15267,30857814,98,7.6,1518,Sep,3.7490974729241877,0,0,0,1,0,Adventure,0,1,0,0,14857814,0.4814927590139729,Bottom_80
85,18000000,en,19.901576,389925971,115,7.7,3949,Jun,3.538339222614841,0,0,1,1,0,Adventure,0,5,0,1,371925971,0.9538373913544733,Top_20
68,15000000,en,9.837287,5321508,132,7.6,877,Feb,3.4558599695586,0,1,0,1,0,Comedy,0,1,0,0,-9678492,-1.8187498731562557,Bottom_80
679,18500000,en,21.761179,183316455,137,7.7,3282,Jul,3.3737373737373737,0,0,1,2,0,Horror,0,1,0,1,164816455,0.8990816181777026,Top_20
429,1200000,it,16.788787,6000000,161,8.1,2371,Dec,2.3625954198473282,0,1,0,4,0,Western,0,1,1,1,4800000,0.8,Bottom_80
389,350000,en,16.503959,1000000,96,8.2,2130,Mar,3.490566037735849,0,0,0,1,0,Drama,0,1,0,0,650000,0.65,Bottom_80
947,15000000,en,10.893332,69995385,216,7.8,870,Dec,4.035639958376691,0,0,0,1,0,Adventure,0,3,0,0,54995385,0.7857001572317946,Bottom_80
185,2200000,en,17.112594,26589000,136,8,3432,Dec,3.119938985348951,0,0,0,2,0,Science Fiction,0,1,0,0,24389000,0.9172590168866824,Top_20
595,2000000,en,14.284787,13129846,129,7.9,676,Dec,3.677421699004433,0,0,0,1,0,Crime,0,1,0,0,11129846,0.8476752888038444,Top_20
28,31500000,en,13.5963,89460381,153,8,2112,Aug,4.039876397881106,0,1,0,1,0,Drama,0,3,0,0,57960381,0.6478888235452518,Bottom_80
335,5000000,it,15.589351,5321508,175,8.1,1160,Dec,3.262135922330097,0,0,0,3,0,Western,0,1,0,0,321508,0.06041670894791477,Bottom_80
1892,32350000,en,14.586087,572700000,135,7.9,4763,May,3.381859011911736,0,0,1,1,0,Adventure,0,1,0,1,540350000,0.9435131831674525,Top_20
144,2500000,de,6.357321,3200000,128,7.5,256,Jan,3.4658871486805407,0,1,0,2,0,Drama,0,3,0,0,700000,0.21875,Bottom_80
769,25000000,en,15.424092,46836394,145,8.2,3211,Sep,3.5774647887323945,0,1,1,1,0,Drama,0,2,1,0,21836394,0.466227054115225,Bottom_80
348,11000000,en,23.37742,104931801,117,7.9,4564,May,3.6826607226654153,0,0,0,2,0,Horror,0,2,0,1,93931801,0.8951700066598495,Top_20
766,11000000,en,10.704612,75902208,81,7.3,852,Oct,3.460846560846561,0,0,0,1,0,Fantasy,0,1,0,1,64902208,0.8550766797192514,Top_20
11645,11500000,ja,12.250232,4069653,162,7.9,349,Jun,3.3338756326825743,0,0,0,2,0,Action,0,1,0,0,-7430347,-1.8257937470344523,Bottom_80
539,806948,en,36.826309,32000000,109,8.3,2405,Jun,3.5162202094173574,0,1,0,1,0,Drama,0,1,0,1,31193052,0.974782875,Top_20
525,27000000,en,10.076901,115229890,133,7.5,1092,Jun,3.3784530386740332,0,0,0,1,0,Music,0,1,0,1,88229890,0.7656857955865445,Bottom_80
240,13000000,en,36.629307,47542841,200,8.3,3418,Dec,2.9040462427745664,0,1,0,1,0,Drama,0,4,1,1,34542841,0.7265624071561058,Bottom_80
600,17000000,en,13.94148,46357676,116,7.9,2595,Jun,2.988888888888889,0,0,0,2,0,Drama,0,2,0,0,29357676,0.6332861897563631,Bottom_80
10705,9000000,en,7.307967,23563727,137,7.4,73,Oct,3.405241935483871,0,0,0,1,0,War,0,2,0,0,14563727,0.6180570246803487,Bottom_80
279,18000000,en,12.677592,51973029,160,7.8,1107,Oct,3.68848167539267,0,0,0,1,0,Drama,0,4,1,0,33973029,0.6536665199944379,Bottom_80
311,30000000,en,32.182851,42972994,229,8.3,1104,Feb,2.738372093023256,0,1,0,2,0,Drama,0,3,1,0,12972994,0.3018871340451633,Bottom_80
1578,18000000,en,8.868558,23000000,129,7.7,968,Nov,2.8214285714285716,0,1,1,1,0,Drama,0,1,0,0,5000000,0.21739130434782608,Bottom_80
703,4000000,en,18.146043,38251425,93,7.8,1044,Apr,2.884514435695538,0,0,0,1,0,Comedy,0,2,0,0,34251425,0.8954287323936297,Top_20
9549,27000000,en,14.902397,21500000,193,7.4,241,Oct,3.960110240789092,0,0,0,1,0,Drama,0,2,0,0,-5500000,-0.2558139534883721,Bottom_80
387,14000000,de,8.80338,85000000,149,7.9,623,Sep,2.6657608695652173,0,0,0,1,0,Action,0,3,0,0,71000000,0.8352941176470589,Bottom_80
9277,5500000,en,12.016821,159616327,129,7.9,639,Dec,3.4047619047619047,0,0,0,1,0,Comedy,0,1,0,1,154116327,0.965542372115855,Top_20
343,1200000,en,10.878112,9318,91,7.7,266,Dec,2.6665009940357853,0,0,0,1,0,Comedy,0,1,0,0,-1190682,-127.783000643915,Bottom_80
37291,700000,en,4.085688,250000,107,6.5,24,Sep,3.483084947839046,0,0,0,2,0,Drama,0,1,0,0,-450000,-1.8,Bottom_80
218,6400000,en,19.293562,78371200,108,7.4,4208,Oct,3.2856009070294783,0,0,1,2,0,Action,0,1,0,1,71971200,0.918337348413703,Top_20
763,3000000,en,13.645568,242623,104,7.4,388,Aug,3.075,0,0,0,1,1,Horror,0,1,0,0,-2757377,-11.364862358473847,Bottom_80
9665,18000000,en,7.521346,26828365,122,7.4,391,Dec,3.5474425500370645,0,1,0,1,0,War,0,1,0,0,8828365,0.32906832004112063,Bottom_80
379,14000000,en,7.495853,5080409,115,7.5,431,Sep,2.716184701492537,0,0,0,1,0,Drama,0,2,1,0,-8919591,-1.7556836467300172,Bottom_80
207,16400000,en,19.905716,235860116,129,8.1,2786,Jun,3.372237106496986,0,1,0,1,0,Drama,0,1,0,0,219460116,0.9304672605180946,Top_20
37247,3000000,en,12.057829,104945305,106,7.6,855,Dec,3.411354118194509,0,1,0,1,0,Drama,0,1,0,0,101945305,0.9714136806787116,Top_20
1480,829000,en,9.665347,2247465,95,7.6,292,Apr,3.2627755511022043,0,1,0,1,0,Drama,0,2,0,0,1418465,0.6311399732587605,Bottom_80
826,3000000,en,8.851646,27200000,161,7.7,554,Oct,2.1538461538461537,0,0,0,2,0,Drama,0,3,0,0,24200000,0.8897058823529411,Top_20
829,6000000,en,12.29227,30000000,130,7.9,939,Jun,2.684344722080571,0,1,0,1,0,Crime,0,3,0,1,24000000,0.8,Bottom_80
828,1200000,en,9.360003,6000000,92,7.3,323,Sep,3.1514799767846777,0,0,0,1,0,Drama,0,4,0,0,4800000,0.8,Bottom_80
3090,3800000,en,8.070589,4307000,126,7.9,285,Jan,4.059865092748735,1,0,0,1,0,Action,0,1,0,0,507000,0.11771534710935685,Bottom_80
9964,25710,en,7.409599,7433101,91,6.4,196,Dec,3.6615217792543375,1,0,0,1,1,Action,0,1,0,0,7407391,0.9965411474968523,Top_20
694,19000000,en,19.611589,44017374,144,8.1,3890,May,3.01717032967033,0,1,0,2,0,Horror,0,1,0,0,25017374,0.5683522601779925,Bottom_80
235,8000000,en,15.206957,52287414,89,7.8,1568,Aug,3.658548396285535,0,0,0,1,0,Crime,0,1,0,0,44287414,0.8469995092891762,Top_20
765,3600000,en,13.520764,5923044,84,7.5,760,Mar,3.05774767146486,0,0,0,1,0,Horror,0,1,0,1,2323044,0.3922044138115469,Bottom_80
5925,4000000,en,14.384114,11744471,172,7.8,731,Jun,2.3333333333333335,0,0,0,1,0,Adventure,0,4,0,0,7744471,0.6594142043519883,Bottom_80
11778,15000000,en,7.729445,50000000,183,7.8,943,Dec,3.6939798302791784,1,1,0,2,0,Drama,0,4,0,0,35000000,0.7,Bottom_80
137,14600000,en,12.989627,70906973,101,7.4,2358,Feb,3.3016528925619837,0,0,0,1,0,Romance,0,3,1,0,56306973,0.7940964141848221,Bottom_80
33,14000000,en,10.942149,159157447,131,7.7,1133,Aug,3.0555555555555554,0,1,0,1,0,Western,0,1,0,0,145157447,0.912036789582331,Top_20
212,1120175,en,13.99011,165000,118,7.4,234,Sep,2.5631578947368423,0,0,0,1,0,Comedy,0,2,0,0,-955175,-5.788939393939394,Bottom_80
105,19000000,en,25.778509,381109762,116,8,6239,Jul,3.3279824718297264,0,0,0,1,0,Adventure,0,1,0,1,362109762,0.9501455961130694,Top_20
1633,11000000,en,6.584254,119418501,130,7.6,298,Dec,3.664285714285714,0,0,0,1,0,Drama,0,1,0,0,108418501,0.9078869697083202,Top_20
11202,12000000,en,14.382289,89800000,172,7.3,327,Jan,2.7724719101123596,0,0,0,1,0,Drama,0,1,0,0,77800000,0.8663697104677061,Top_20
149,8000000,ja,10.888917,553171,124,7.8,792,Jul,3.688380281690141,0,0,0,1,0,Science Fiction,0,1,0,0,-7446829,-13.46207411451432,Bottom_80
8009,16000000,en,16.870392,5900000,116,6.8,642,Mar,3.15,0,0,0,2,0,Adventure,0,1,0,1,-10100000,-1.7118644067796611,Bottom_80
903,3000000,en,9.718713,16217773,126,7.7,390,Jun,4.12129043498461,0,0,0,1,0,Crime,0,1,0,0,13217773,0.8150177586034778,Bottom_80
3034,2800000,en,9.339316,86273333,106,7.7,880,Dec,3.682266435986159,0,0,0,1,0,Comedy,0,2,0,0,83473333,0.9675450118520401,Top_20
339,3500000,en,8.291886,2015810,129,7.5,165,Oct,3.5089935090326114,0,0,0,5,0,Comedy,0,5,1,0,-1484190,-0.7362747481161419,Bottom_80
914,2000000,en,9.241748,11000000,125,8.1,756,Oct,3.8657703978422115,0,0,0,1,0,Comedy,0,2,0,0,9000000,0.8181818181818182,Bottom_80
756,2280000,en,8.03796,83320000,124,7.2,831,Nov,3.1666666666666665,0,0,0,1,0,Animation,0,1,0,1,81040000,0.9726356216994719,Top_20
288,730000,en,16.715935,8000000,85,7.6,343,Mar,3.2486678507992894,0,0,0,1,0,Western,0,1,0,0,7270000,0.90875,Top_20
16633,5100000,en,5.429213,14000,103,7.1,104,Oct,3.3378378378378377,0,0,0,1,0,Science Fiction,0,1,0,0,-5086000,-363.2857142857143,Bottom_80
665,15000000,en,14.319743,146900000,212,7.5,660,Dec,3.955677655677656,1,0,0,1,0,Action,0,1,0,0,131900000,0.8978897208985704,Top_20
11031,2500000,en,13.981499,4736202,82,7.6,413,May,3.3848223095109558,0,0,0,1,0,Comedy,0,1,0,0,2236202,0.4721508922127899,Bottom_80
89,48000000,en,14.788987,474171806,127,7.6,3221,May,3.1365479293368086,0,0,1,1,0,Adventure,0,3,0,1,426171806,0.898770868717572,Top_20
783,22000000,en,12.383755,77737889,191,7.4,730,Nov,3.2433157128629433,0,1,0,2,0,Drama,0,2,0,0,55737889,0.7169977178052777,Bottom_80
10644,17000000,en,6.815147,10006806,171,7,89,Feb,1.8,0,1,0,1,0,Comedy,0,1,0,0,-6993194,-0.6988437669322259,Bottom_80
11257,3000000,en,6.175166,20966644,117,6.9,164,Dec,2.9091710758377425,0,1,0,1,0,Drama,0,2,1,0,17966644,0.8569155845828259,Top_20
12104,12000000,en,6.773407,22244207,95,7.7,363,Jul,2.9950980392156863,0,0,0,1,0,Music,0,1,0,0,10244207,0.4605337021005064,Bottom_80
625,14400000,en,11.460364,34700291,141,7.5,180,Nov,3.274193548387097,1,0,0,1,0,War,0,4,0,0,20300291,0.5850178893312451,Bottom_80
830,1900000,en,6.379966,3250000,98,7.2,238,Mar,3.087794833395732,1,0,0,1,0,Adventure,0,1,0,0,1350000,0.4153846153846154,Bottom_80
642,6000000,en,6.714577,102308889,110,7.4,659,Sep,1.8076923076923077,0,0,0,1,0,History,0,2,0,0,96308889,0.9413540694396554,Top_20
655,1746964,en,11.635837,2181987,147,7.7,282,May,2.3157894736842106,0,0,0,4,0,Drama,0,1,0,0,435023,0.19937011540398727,Bottom_80
10341,23000000,de,2.14652,1345903,287,6.3,45,Sep,2.281138790035587,0,0,0,4,0,Thriller,0,5,1,0,-21654097,-16.088898679919726,Bottom_80
639,16000000,en,8.34322,92823546,96,7.3,974,Jul,2.9319502074688795,1,0,0,1,0,Comedy,0,1,0,0,76823546,0.827629942083876,Bottom_80
8077,50000000,en,17.126768,159773545,114,6.2,1664,May,3.6875235732009926,0,0,0,2,0,Science Fiction,0,1,0,1,109773545,0.6870570781915116,Bottom_80
814,10000000,en,13.390802,31973249,97,7.2,571,Aug,3.107142857142857,0,0,0,2,0,Horror,0,1,0,0,21973249,0.687238541194234,Bottom_80
33519,1500000,en,6.401828,2816116,90,2.8,17,Sep,3.19811320754717,0,0,0,1,0,Horror,0,1,0,1,1316116,0.46735148694158907,Bottom_80
24913,5000000,en,10.301342,10000000,89,5.8,74,Mar,3.542463590103527,1,0,0,2,0,Horror,0,1,0,0,5000000,0.5,Bottom_80
571,2500000,en,11.591462,11403529,119,7.3,959,Mar,3.6161137440758293,0,0,0,1,0,Horror,0,1,0,0,8903529,0.7807696196501978,Bottom_80
8851,240000,en,7.079055,1938,86,6.2,147,Sep,3.6,0,0,0,1,0,Horror,0,1,0,1,-238062,-122.83900928792569,Bottom_80
37843,2000000,en,2.232045,721651,92,4.9,18,Sep,2,0,0,0,1,0,Science Fiction,0,1,0,0,-1278349,-1.7714227514407934,Bottom_80
6114,40000000,en,16.777675,215862692,128,7.1,1087,Nov,3.2336448598130842,0,1,0,1,0,Romance,0,5,0,0,175862692,0.8146970204559479,Bottom_80
229,393750,en,7.000417,11833696,75,7.4,208,Apr,3.5605700712589075,0,0,0,1,0,Horror,0,1,0,1,11439946,0.9667263718790816,Top_20
9529,6000000,en,12.721362,25792310,99,6.2,303,Oct,3.25,0,0,0,1,0,Drama,0,1,0,1,19792310,0.7673725230504751,Bottom_80
1598,35000000,en,10.302735,182300000,128,7,692,Nov,2.911290322580645,1,1,1,1,0,Crime,0,1,0,0,147300000,0.8080087767416346,Bottom_80
7340,1800000,en,9.277692,33800000,98,7,977,Nov,2.9587020648967552,0,0,0,1,0,Horror,0,1,0,1,32000000,0.9467455621301775,Top_20
377,1800000,en,13.694713,25504513,91,7.2,1212,Nov,3.4874077814860356,1,0,0,1,0,Horror,0,1,0,1,23704513,0.9294242552288687,Top_20
794,2800000,en,16.641277,60922980,111,7.2,485,Jun,3.3623853211009176,0,0,1,2,0,Horror,0,3,1,1,58122980,0.9540403309227486,Top_20
31640,26000000,en,8.409956,2642983,101,5.5,34,Oct,2.7294946147473076,1,1,0,2,0,Crime,0,1,0,0,-23357017,-8.837369366356121,Bottom_80
8744,6000000,en,2.363293,29392418,97,5.6,45,Sep,3.125,0,0,0,1,0,Crime,0,1,0,0,23392418,0.7958657229221495,Bottom_80
25189,42000000,en,4.803721,3878993,126,6.5,47,Nov,4.022800552740673,0,0,0,1,0,Comedy,0,1,0,0,-38121007,-9.827552408576143,Bottom_80
199,46000000,en,8.808497,150000000,111,7,671,Nov,3.7730042656916516,0,0,0,1,0,Science Fiction,0,1,0,1,104000000,0.6933333333333334,Bottom_80
12498,1000000,en,9.475693,24444121,135,7.4,236,Aug,3.781766159448563,0,1,0,1,0,Drama,0,1,0,0,23444121,0.9590903677820937,Top_20
21539,40000000,en,4.182641,48093211,124,5.4,55,Dec,3.2941176470588234,0,1,0,1,0,Fantasy,0,2,0,0,8093211,0.1682817768187697,Bottom_80
85589,2535000,no,0.472335,5206,118,6.4,5,Sep,4.167062784709843,0,0,0,2,0,Drama,0,1,0,0,-2529794,-485.9381482904341,Bottom_80
12709,3000000,en,10.879283,2503829,102,7.4,30,May,3.16751269035533,0,0,0,1,0,Comedy,0,1,0,0,-496171,-0.19816489065347515,Bottom_80
20539,25000000,en,9.412825,42313354,124,6.7,134,Nov,2.7284455632473255,0,1,0,1,0,Drama,0,1,0,0,17313354,0.40916997503908575,Bottom_80
11674,54000000,en,11.470748,320689294,103,5.6,722,Nov,3.0595186186448067,0,0,0,2,0,Comedy,0,1,0,1,266689294,0.8316127135818884,Bottom_80
152,35000000,en,8.277765,139000000,132,6.2,541,Dec,3.0959885386819486,0,0,0,1,0,Science Fiction,0,1,0,1,104000000,0.7482014388489209,Bottom_80
174,27000000,en,5.90057,96900000,113,6.7,421,Dec,2.4516711833785005,0,0,0,1,0,Science Fiction,0,1,0,1,69900000,0.7213622291021672,Bottom_80
172,30000000,en,12.308007,70200000,107,5.6,384,Jun,2.7472150213690183,0,0,0,1,0,Science Fiction,0,1,0,1,40200000,0.5726495726495726,Bottom_80
154,12000000,en,7.160236,96800000,113,7.3,688,Jun,3.795300982800983,0,0,0,1,0,Action,0,1,0,1,84800000,0.8760330578512396,Top_20
157,18000000,en,6.197298,87000000,105,6.4,443,May,2.7914691943127963,0,0,0,1,0,Science Fiction,0,2,0,1,69000000,0.7931034482758621,Bottom_80
168,24000000,en,12.596956,133000000,119,6.9,490,Nov,3.063799309483582,0,0,0,1,0,Science Fiction,0,2,0,1,109000000,0.8195488721804511,Bottom_80
11967,13000000,en,9.905174,44726644,107,6.6,262,Aug,3.1193118580468724,0,0,0,1,0,Crime,0,1,0,1,31726644,0.7093455077917314,Bottom_80
9086,20000000,en,11.977636,1402307,132,6.3,165,Aug,3.278630239520958,0,0,0,1,0,Western,0,1,0,1,-18597693,-13.262212197471738,Bottom_80
621,6000000,en,7.854899,181813770,110,7.2,1633,Jul,3.601769911504425,0,0,0,1,0,Romance,0,1,0,1,175813770,0.9669991992355694,Top_20
9037,13200000,en,14.202364,15171476,115,4.9,185,Jun,2.5072463768115942,0,0,0,1,0,Comedy,0,1,0,1,1971476,0.1299462227669872,Bottom_80
10173,12000000,en,5.845712,46044400,94,5.6,100,Oct,3.7336309523809526,0,0,0,1,0,Action,0,1,0,0,34044400,0.7393819878204516,Bottom_80
8845,35000000,en,9.918269,156563139,103,6.1,405,Oct,3.5714285714285716,0,0,0,2,0,Action,0,1,0,1,121563139,0.7764480182017812,Bottom_80
578,7000000,en,19.726114,470654000,124,7.5,2628,Jun,3.274264705882353,0,0,1,1,0,Horror,0,1,0,1,463654000,0.985127078490781,Top_20
579,20000000,en,11.21306,187884007,116,5.9,412,Jun,3.0121951219512195,0,0,0,1,0,Horror,0,1,0,1,167884007,0.8935513441545879,Top_20
17692,20500000,en,16.603041,87987055,99,4.2,266,Mar,3.6059322033898304,0,0,0,1,0,Thriller,0,1,0,1,67487055,0.7670111813607127,Bottom_80
13891,3000000,en,2.225234,153155,104,6.8,27,Dec,3.075,0,0,0,1,0,Drama,0,1,0,0,-2846845,-18.587999085893376,Bottom_80
9390,50000000,en,11.807601,273552592,139,6.7,941,Dec,3.208695652173913,0,1,0,1,0,Comedy,0,2,0,0,223552592,0.8172197907742728,Bottom_80
378,6000000,en,14.011415,29180280,94,7.2,548,Mar,3.1256239600665556,0,0,0,1,0,Comedy,0,1,0,0,23180280,0.794381685165461,Bottom_80
9819,23000000,en,5.307984,12803305,98,6.6,130,Dec,4.093785099213777,0,1,0,1,0,Drama,0,2,0,0,-10196695,-0.7964111610244387,Bottom_80
3179,12000000,en,8.855685,66351,81,6.5,169,Dec,3.5041617122473245,0,0,0,1,0,Animation,0,2,0,0,-11933649,-179.8563548401682,Bottom_80
4232,14000000,en,13.326443,173046663,111,7,1520,Dec,2.7155513666352498,1,0,0,1,0,Crime,0,1,0,1,159046663,0.9190969663483196,Top_20
9361,40000000,en,15.228794,75505856,112,7.1,747,Sep,3.737737972428022,0,1,1,1,0,Action,0,2,0,0,35505856,0.4702397652441686,Bottom_80
18451,1300000,en,7.94599,2760000,106,6.4,9,Dec,3.0823529411764707,0,0,0,1,0,Drama,0,1,0,0,1460000,0.5289855072463768,Bottom_80
8818,55000000,en,6.709803,141047179,134,5.9,122,Dec,2.65,0,0,0,2,0,History,0,2,0,0,86047179,0.6100595531938997,Bottom_80
55146,500000,en,0.001202,111300,113,5,0,Aug,3.75,0,0,0,1,0,Drama,0,2,0,0,-388700,-3.492362982929021,Bottom_80
34314,55000000,en,5.304043,11466088,100,5.2,63,Jan,3.2941176470588234,0,1,0,1,0,Action,0,1,0,1,-43533912,-3.7967536966400397,Bottom_80
8860,55000000,en,10.519481,31987563,117,5.3,136,Jan,3.0846750149075732,0,0,0,1,0,Action,0,1,0,0,-23012437,-0.7194182626541447,Bottom_80
26306,8000000,en,2.93818,589304,106,6.7,21,Jan,3.5201612903225805,0,0,0,1,0,Drama,0,1,0,0,-7410696,-12.57533632895755,Bottom_80
17894,16000000,en,7.566377,28972508,105,5.2,53,Feb,3.2,0,0,0,1,0,Comedy,0,1,0,0,12972508,0.44775233127901803,Bottom_80
17949,17000000,en,3.194883,3360800,82,5,35,Feb,3.827830188679245,0,0,0,1,0,Action,0,1,0,0,-13639200,-4.058319447750535,Bottom_80
66,50000000,en,7.66124,50068310,121,6.4,226,Feb,2.159487776484284,1,1,0,1,0,Crime,0,2,0,0,68310,0.0013643360440965552,Bottom_80
11419,25000000,en,9.304901,36400360,93,6,175,Feb,2.634513274336283,0,0,0,1,0,Comedy,0,1,0,1,11400360,0.31319360577752525,Bottom_80
638,15000000,en,8.449722,3675201,134,7.5,572,Jan,3.2848932676518885,0,0,0,1,0,Drama,0,1,0,0,-11324799,-3.0814094249539004,Bottom_80
25624,30000000,en,2.899809,13130349,140,6.7,31,Feb,3.4,0,0,1,1,0,Drama,0,1,0,0,-16869651,-1.284783138666002,Bottom_80
9366,35000000,en,12.201954,41954997,127,7.4,1175,Feb,4.039876397881106,0,1,0,1,0,Crime,0,3,1,0,6954997,0.16577279221352345,Bottom_80
18420,8000000,en,1.922014,766075,97,5.6,14,Mar,3.547872340425532,0,0,0,1,0,Crime,0,2,0,0,-7233925,-9.442841758313481,Bottom_80
19952,1000000,en,6.610419,4905000,90,5.6,8,Jan,3.2255260750228727,0,0,0,1,0,Comedy,0,1,0,0,3905000,0.7961264016309888,Bottom_80
28005,3000000,en,7.124652,4109095,117,5.7,36,Sep,3.261627906976744,0,0,0,5,0,Drama,0,1,0,0,1109095,0.26991223128207065,Bottom_80
9403,28000000,en,10.928417,41230799,109,6.7,106,Mar,2.647834912043302,0,0,0,1,0,Comedy,0,1,0,0,13230799,0.3208960127112744,Bottom_80
27322,10000000,en,1.251862,4865912,104,8.1,12,Mar,3.5454545454545454,0,0,0,1,0,Comedy,0,1,0,0,-5134088,-1.0551132038557212,Bottom_80
9311,35000000,en,3.132331,32861136,121,6.6,61,Feb,3.7058823529411766,0,0,0,3,0,Action,0,1,0,0,-2138864,-0.06508795070261722,Bottom_80
884,10000000,en,7.540612,5849647,100,6.5,224,Jul,3.2868852459016393,1,0,0,1,0,Drama,0,2,0,0,-4150353,-0.7095048641396652,Bottom_80
1624,45000000,en,10.102471,302710615,86,6.4,1456,Mar,3.0152963671128106,0,1,0,1,0,Comedy,0,1,0,0,257710615,0.8513431714312364,Top_20
16052,20000000,en,7.390306,60000000,127,7.1,115,Mar,3.493333333333333,0,0,0,1,0,Drama,0,2,0,0,40000000,0.6666666666666666,Bottom_80
24662,32000000,en,3.406836,3566637,75,7.1,25,Mar,2.64,0,0,0,1,0,Animation,0,2,0,0,-28433363,-7.972037244048105,Bottom_80
