id,budget,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,release_month,profit,profit_margin,profit_group,avg_rating,key_sum,keyword_bin,actor_sum,actor_bin,crew_sum,crew_bin,country_count,country_sum,country_bin,genre,genre_sum,genre_bin,language_count,language_sum,language_bin,collection,collection_bin
9303,4500000,en,12.449574,1996-09-13,7011317,108,Released,Bound,6.9,203,Sep,2511317,0.3581804959039792,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Crime,0,0,1,0,0,NA,0
23945,17000000,en,3.714049,1996-08-23,NA,89,Released,Carpool,4.9,17,Aug,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
22479,18000000,en,5.130136,1996-08-16,NA,116,Released,Kansas City,6.1,13,Aug,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Thriller,0,0,1,0,0,NA,0
9054,53000000,en,2.289647,1997-05-30,NA,94,Released,Gone Fishin',4.7,48,May,NA,NA,"NA",NA,0,0,1,1,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
9306,40000000,en,12.725343,1996-08-23,49627779,96,Released,The Island of Dr. Moreau,4.6,148,Aug,9627779,0.19399979596104835,Bottom_80,NA,0,0,1,1,0,0,1,0,0,Fantasy,0,0,1,0,0,NA,0
58770,8000000,en,9.028947,1996-08-30,NA,94,Released,The Trigger Effect,6.6,18,Aug,NA,NA,"NA",1.9,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
3587,32000000,en,2.523605,1996-09-06,NA,110,Released,Bogus,5.4,46,Sep,NA,NA,"NA",3.0738993710691824,0,0,0,0,0,0,1,0,0,Fantasy,0,0,1,0,0,NA,0
10723,25000000,en,7.859132,1996-09-06,22611954,84,Released,Bulletproof,5.4,164,Sep,-2388046,-0.10560989112219138,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
10987,5000000,en,8.768288,1995-09-29,15116634,88,Released,Halloween: The Curse of Michael Myers,5,173,Sep,10116634,0.6692385355099555,Bottom_80,NA,1,1,0,0,0,0,1,0,0,Horror,0,0,1,0,0,Halloween Collection,1
27854,3000000,en,14.373861,1943-07-12,NA,170,Released,For Whom the Bell Tolls,6.1,41,Jul,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,2,0,0,NA,0
872,2540800,en,11.064858,1952-04-10,7200000,103,Released,Singin' in the Rain,7.9,747,Apr,4659200,0.6471111111111111,Bottom_80,3.4925373134328357,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
2769,2723903,en,5.565203,1951-08-08,4500000,113,Released,An American in Paris,6.9,133,Aug,1776097,0.3946882222222222,Bottom_80,3.1363636363636362,0,0,0,0,0,0,1,0,0,Drama,0,0,3,0,0,NA,0
164,2500000,en,10.879289,1961-10-05,9500000,110,Released,Breakfast at Tiffany's,7.6,1082,Oct,7000000,0.7368421052631579,Bottom_80,3.460884724340815,1,1,1,1,0,0,1,0,0,Comedy,0,0,2,0,0,NA,0
426,2479000,en,18.20822,1958-05-09,28000000,128,Released,Vertigo,8,1162,May,25521000,0.9114642857142857,Top_20,3.112452720395694,1,1,1,1,0,0,1,0,0,Mystery,0,0,1,0,0,NA,0
567,1000000,en,17.911314,1954-08-01,36764313,112,Released,Rear Window,8.2,1531,Aug,35764313,0.9727997093268137,Top_20,3.3720379146919433,0,0,1,1,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
3078,325000,en,6.465257,1934-02-22,4500000,105,Released,It Happened One Night,7.7,283,Feb,4175000,0.9277777777777778,Top_20,3.524818401937046,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
13528,2068000,en,14.545058,1944-05-04,NA,114,Released,Gaslight,7.2,73,May,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
28288,520000,en,2.863935,1934-10-12,NA,107,Released,The Gay Divorcee,7.2,17,Oct,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,3,1,1,NA,0
213,4000000,en,12.410427,1959-07-07,13275000,136,Released,North by Northwest,7.8,1062,Jul,9275000,0.6986817325800376,Bottom_80,4.030478589420655,0,0,0,0,0,0,1,0,0,Mystery,0,0,1,0,0,NA,0
284,3000000,en,11.994281,1960-06-15,25000000,125,Released,The Apartment,8.1,498,Jun,22000000,0.88,Top_20,2.8,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
239,2883848,en,11.845107,1959-03-18,25000000,122,Released,Some Like It Hot,8,835,Mar,22116152,0.88464608,Top_20,3.091131734983243,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
4808,4000000,en,7.098731,1963-12-05,13474588,113,Released,Charade,7.7,351,Dec,9474588,0.7031449124826674,Bottom_80,3.0989425981873113,1,1,1,1,0,0,1,0,0,Comedy,0,0,4,1,1,NA,0
289,878000,en,13.916101,1942-11-26,10462500,102,Released,Casablanca,7.9,1462,Nov,9584500,0.9160812425328554,Top_20,3.358924858924859,0,0,0,0,0,0,1,0,0,Drama,0,0,4,1,1,NA,0
963,375000,en,5.782544,1941-11-18,1000000,100,Released,The Maltese Falcon,7.8,435,Nov,625000,0.625,Bottom_80,3.544894366197183,0,0,0,0,0,0,1,0,0,Mystery,0,0,1,0,0,NA,0
11113,17000000,en,12.494394,1964-10-21,72070731,170,Released,My Fair Lady,7.4,361,Oct,55070731,0.7641206109037523,Bottom_80,NA,0,0,1,1,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
6620,2238813,en,7.359741,1954-09-28,10000000,113,Released,Sabrina,7.4,284,Sep,7761187,0.7761187,Bottom_80,3.789404132628544,1,1,1,1,0,0,1,0,0,Comedy,0,0,2,1,1,NA,0
804,1500000,en,11.954806,1953-09-02,12000000,119,Released,Roman Holiday,7.8,502,Sep,10500000,0.875,Top_20,3.0810293492131007,0,0,1,1,0,0,1,0,0,Comedy,0,0,2,1,1,NA,0
630,2777000,en,22.064932,1939-08-15,33754967,102,Released,The Wizard of Oz,7.4,1689,Aug,30977967,0.9177306261327407,Top_20,3.350210970464135,0,0,0,0,0,0,1,0,0,Adventure,0,0,1,0,0,NA,0
770,4000000,en,14.240357,1939-12-15,400176459,238,Released,Gone with the Wind,7.7,995,Dec,396176459,0.990004409529747,Top_20,2.735294117647059,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
599,1752000,en,11.709777,1950-08-10,5000000,110,Released,Sunset Boulevard,8.2,533,Aug,3248000,0.6496,Bottom_80,3.981740370898716,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
15,839727,en,15.811921,1941-04-30,23217674,119,Released,Citizen Kane,8,1244,Apr,22377947,0.9638324235235622,Top_20,2.72704,1,1,1,1,0,0,1,0,0,Mystery,0,0,1,0,0,NA,0
62,10500000,en,22.494622,1968-04-10,68700000,149,Released,2001: A Space Odyssey,7.9,3075,Apr,58200000,0.8471615720524017,Top_20,3.750324282255275,0,0,0,0,0,0,2,0,0,Science Fiction,0,0,2,0,0,The Space Odyssey Series,1
705,1400000,en,12.06308,1950-11-09,63463,138,Released,All About Eve,8,367,Nov,-1336537,-21.060098009864014,Bottom_80,3.4988888888888887,1,1,0,0,0,0,1,0,0,Drama,0,0,2,0,0,NA,0
22490,1688000,en,5.076649,1939-01-01,2270000,133,Released,The Women,6.4,26,Jan,582000,0.2563876651982379,Bottom_80,NA,1,1,0,0,0,0,1,0,0,Comedy,0,0,2,0,0,NA,0
223,1288000,en,8.590813,1940-04-12,6000000,130,Released,Rebecca,7.7,346,Apr,4712000,0.7853333333333333,Bottom_80,3.856592859331903,0,0,0,0,0,0,1,0,0,Drama,0,0,2,0,0,NA,0
303,2000000,en,10.135111,1946-08-15,24464742,102,Released,Notorious,7.8,345,Aug,22464742,0.918249699915086,Top_20,3.040473145780051,0,0,0,0,0,0,1,0,0,Thriller,0,0,1,0,0,NA,0
4174,1500000,en,5.47596,1945-12-28,7000000,111,Released,Spellbound,7.3,166,Dec,5500000,0.7857142857142857,Bottom_80,3.6906040268456377,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
381,2500000,en,5.490505,1955-08-03,8750000,106,Released,To Catch a Thief,7.1,299,Aug,6250000,0.7142857142857143,Bottom_80,3.4050666666666665,0,0,0,0,0,0,1,0,0,Crime,0,0,2,0,0,NA,0
1859,1365000,en,5.120036,1939-10-06,2279000,110,Released,Ninotchka,7.3,77,Oct,914000,0.40105309346204476,Bottom_80,3.632420091324201,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
10907,2033000,en,10.685036,1938-05-13,3981000,102,Released,The Adventures of Robin Hood,7.6,170,May,1948000,0.4893242903793017,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
1939,1020000,en,9.884516,1944-10-11,2000000,88,Released,Laura,7.6,173,Oct,980000,0.49,Bottom_80,4.084093211752786,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
3598,4000000,en,3.166544,1937-09-01,NA,97,Released,Lost Horizon,6.8,42,Sep,NA,NA,"NA",3.407763259031514,0,0,0,0,0,0,1,0,0,Adventure,0,0,3,0,0,NA,0
3080,609000,en,7.122093,1935-09-06,3202000,101,Released,Top Hat,7.4,62,Sep,2593000,0.8098063710181137,Bottom_80,2.5,0,0,0,0,0,0,1,0,0,Comedy,0,0,2,1,1,NA,0
1712,5400000,en,10.864284,1956-10-10,35000000,201,Released,Giant,7.5,169,Oct,29600000,0.8457142857142858,Top_20,NA,0,0,0,0,0,0,1,0,0,Action,0,0,2,0,0,NA,0
220,1,en,6.42883,1955-03-09,5,115,Released,East of Eden,7.5,163,Mar,4,0.8,Bottom_80,2.407166123778502,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
3529,226408,en,10.573867,1934-05-25,1423000,93,Released,The Thin Man,7.4,97,May,1196592,0.8408938861560085,Top_20,3.361111111111111,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,The Thin Man Collection,1
2897,6000000,en,6.164226,1956-10-17,42000000,167,Released,Around the World in Eighty Days,6.5,85,Oct,36000000,0.8571428571428571,Top_20,3.5325,0,0,NA,NA,NA,NA,1,0,0,Adventure,0,0,3,0,0,NA,0
1585,3180000,en,15.031588,1946-12-20,9644124,130,Released,It's a Wonderful Life,8,1103,Dec,6464124,0.6702655420025707,Bottom_80,3.3271028037383177,0,0,1,1,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
3083,1500000,en,8.168694,1939-10-19,9600000,129,Released,Mr. Smith Goes to Washington,7.9,245,Oct,8100000,0.84375,Top_20,3.988116458704694,0,0,NA,NA,NA,NA,1,0,0,Comedy,0,0,1,0,0,NA,0
900,1073000,en,6.60577,1938-02-18,NA,102,Released,Bringing Up Baby,7.6,201,Feb,NA,NA,"NA",3.793858315597446,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
10331,114000,en,14.384198,1968-10-01,30000000,96,Released,Night of the Living Dead,7.5,591,Oct,29886000,0.9962,Top_20,NA,0,0,0,0,0,0,1,0,0,Horror,0,0,1,0,0,Living Dead Collection,1
488,1300000,en,6.636872,1951-12-03,10750000,105,Released,The African Queen,7.4,232,Dec,9450000,0.8790697674418605,Top_20,3.4051724137931036,0,0,0,0,0,0,2,0,0,Adventure,0,0,3,0,0,NA,0
22733,1000000,en,2.001733,1953-11-24,NA,89,Released,Beat the Devil,6.2,31,Nov,NA,NA,"NA",NA,1,1,0,0,0,0,3,0,0,Action,0,0,2,1,1,NA,0
261,3000000,en,11.794846,1958-02-17,17570324,108,Released,Cat on a Hot Tin Roof,7.6,168,Feb,14570324,0.8292575595077245,Top_20,3.597093071961129,1,1,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
22649,4,en,1.914697,1932-12-08,25,89,Released,A Farewell to Arms,6.2,29,Dec,21,0.84,Top_20,NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
10861,25000000,en,7.370163,1996-09-13,51702483,100,Released,Maximum Risk,5.3,104,Sep,26702483,0.5164642286135465,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
1770,28000000,en,6.728199,1996-10-25,16900000,132,Released,Michael Collins,6.8,98,Oct,-11100000,-0.6568047337278107,Bottom_80,2.8612334801762116,1,1,1,1,0,0,2,0,0,Drama,0,0,1,0,0,NA,0
9400,9000000,en,6.85606,1996-11-06,41590886,118,Released,Set It Off,6.9,66,Nov,32590886,0.7836064372372351,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
12241,2300000,en,2.781581,1996-09-06,49620,88,Released,Curdled,6.2,29,Sep,-2250380,-45.352277307537285,Bottom_80,NA,0,0,0,0,1,1,1,0,0,Comedy,0,0,2,0,0,NA,0
11306,38000000,en,4.990506,1996-09-27,17380126,118,Released,Extreme Measures,5.7,80,Sep,-20619874,-1.1864053229533549,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
9625,45000000,en,5.918737,1996-10-04,NA,92,Released,The Glimmer Man,4.7,102,Oct,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Action,0,0,1,0,0,NA,0
6346,50000000,en,3.998494,1996-10-11,22540359,113,Released,The Chamber,5.9,62,Oct,-27459641,-1.218243285299937,Bottom_80,2.743801652892562,0,0,0,0,0,0,1,0,0,Crime,0,0,2,0,0,NA,0
173,5000000,en,8.722406,1954-12-23,28200000,127,Released,"20,000 Leagues Under the Sea",6.9,160,Dec,23200000,0.8226950354609929,Top_20,2.5347226351150485,0,0,0,0,0,0,1,0,0,Adventure,0,0,1,0,0,NA,0
864,14000000,en,8.30721,1993-09-30,154864401,98,Released,Cool Runnings,6.8,510,Sep,140864401,0.9095983330604172,Top_20,3.2527472527472527,0,0,0,0,0,0,1,0,0,Comedy,0,0,4,0,0,NA,0
11224,2900000,en,14.436858,1950-03-04,263591415,74,Released,Cinderella,6.8,1760,Mar,260691415,0.9889981242370887,Top_20,NA,0,0,0,0,0,0,1,0,0,Family,0,0,1,0,0,Cinderella Collection,1
9078,3000000,en,10.636458,1963-12-25,22182353,79,Released,The Sword in the Stone,6.9,935,Dec,19182353,0.8647573591494103,Top_20,NA,0,0,0,0,0,0,1,0,0,Animation,0,0,1,0,0,NA,0
8367,48000000,en,10.639244,1991-06-14,390493908,143,Released,Robin Hood: Prince of Thieves,6.6,937,Jun,342493908,0.8770787481785759,Top_20,3.294776119402985,1,1,2,1,0,0,1,0,0,Adventure,0,0,1,0,0,NA,0
433,6000000,en,15.11549,1964-08-27,102272727,139,Released,Mary Poppins,7.4,1217,Aug,96272727,0.9413333331768889,Top_20,2.9156200941915227,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
11360,812000,en,14.655879,1941-10-22,1600000,64,Released,Dumbo,6.8,1206,Oct,788000,0.4925,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Animation,0,0,1,0,0,NA,0
11114,10000000,en,7.644722,1977-11-03,NA,128,Released,Pete's Dragon,6.4,201,Nov,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Fantasy,0,0,1,0,0,NA,0
12335,20000000,en,10.362012,1971-10-07,17900000,117,Released,Bedknobs and Broomsticks,6.8,260,Oct,-2100000,-0.11731843575418995,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Adventure,0,0,1,0,0,NA,0
12092,3000000,en,16.488937,1951-07-03,572000000,75,Released,Alice in Wonderland,7,1557,Jul,569000000,0.9947552447552448,Top_20,NA,0,0,0,0,0,0,1,0,0,Animation,0,0,1,0,0,NA,0
10948,12000000,en,10.197106,1981-07-10,29800000,82,Released,The Fox and the Hound,7,884,Jul,17800000,0.5973154362416108,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Adventure,0,0,1,0,0,The Fox and the Hound Collection,1
11229,3000000,en,7.088533,1996-08-23,NA,110,Released,Freeway,6.5,95,Aug,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,Freeway Collection,1
15121,8200000,en,9.06773,1965-03-02,286214286,174,Released,The Sound of Music,7.4,966,Mar,278014286,0.9713501372883951,Top_20,NA,0,0,0,0,0,0,1,0,0,Drama,0,0,3,1,1,NA,0
562,28000000,en,16.640522,1988-07-15,140767956,131,Released,Die Hard,7.5,4005,Jul,112767956,0.8010910949079917,Bottom_80,3.763978263978264,1,1,0,0,0,0,1,0,0,Action,0,0,3,1,1,Die Hard Collection,1
10163,10000000,en,6.685948,1992-03-05,32101000,108,Released,The Lawnmower Man,5.4,198,Mar,22101000,0.6884832248216567,Bottom_80,NA,0,0,0,0,0,0,3,0,0,Horror,0,0,1,0,0,The Lawnmower Man Collection,1
11159,4500000,en,11.223572,1996-05-24,13417292,142,Released,Secrets & Lies,7.1,127,May,8917292,0.664611905293557,Bottom_80,NA,0,0,0,0,0,0,2,0,0,Drama,0,0,1,0,0,NA,0
41843,16000000,en,2.167132,1996-09-04,1985001,125,Released,Surviving Picasso,5.3,21,Sep,-14014999,-7.06044933982401,Bottom_80,NA,0,0,1,1,0,0,1,0,0,Drama,0,0,2,0,0,NA,0
10586,50000000,en,10.789928,1996-10-11,75000000,109,Released,The Ghost and the Darkness,6.4,238,Oct,25000000,0.3333333333333333,Bottom_80,NA,0,0,0,0,0,0,2,0,0,Adventure,0,0,1,0,0,NA,0
49471,2400000,en,5.230661,1996-10-16,5731103,120,Released,Get on the Bus,7,11,Oct,3331103,0.5812324433882972,Bottom_80,NA,0,0,0,0,1,1,1,0,0,Drama,0,0,1,0,0,NA,0
38153,45000000,en,3.733574,1997-01-31,2154540,103,Released,Shadow Conspiracy,4,12,Jan,-42845460,-19.886128825642597,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Action,0,0,2,0,0,NA,0
25147,7000000,en,3.379677,1996-02-06,405000,123,Released,Jude,6.6,38,Feb,-6595000,-16.28395061728395,Bottom_80,NA,0,0,1,1,0,0,1,0,0,Drama,0,0,2,0,0,NA,0
9716,20000000,en,9.649113,1996-12-06,NA,101,Released,Everyone Says I Love You,6.5,149,Dec,NA,NA,"NA",NA,0,0,1,1,0,0,1,0,0,Music,0,0,1,0,0,NA,0
454,14500000,en,11.774061,1996-10-31,147298761,120,Released,Romeo + Juliet,6.7,1406,Oct,132798761,0.901560611226051,Top_20,3.501918859649123,0,0,1,1,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
10218,200000,en,6.578025,1996-10-18,4505922,94,Released,Swingers,6.8,255,Oct,4305922,0.9556139675742279,Top_20,NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
819,44000000,en,9.198283,1996-10-18,165615285,147,Released,Sleepers,7.3,729,Oct,121615285,0.7343240389919324,Bottom_80,3.359375,0,0,2,1,0,0,1,0,0,Crime,0,0,1,0,0,NA,0
37218,120,en,0.347124,1993-10-01,NA,115,Released,For the Moment,7.4,3,Oct,NA,NA,"NA",NA,0,0,1,1,0,0,1,0,0,War,0,0,1,0,0,NA,0
252,3000000,en,12.416635,1971-06-29,4000000,100,Released,Willy Wonka & the Chocolate Factory,7.4,826,Jun,1000000,0.25,Bottom_80,3.2108323413606814,0,0,0,0,0,0,1,0,0,Family,0,0,3,0,0,NA,0
11561,2000000,en,6.048904,1973-12-17,18344729,89,Released,Sleeper,7,206,Dec,16344729,0.8909768577120981,Top_20,NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
11302,2000000,en,4.331819,1971-04-28,11833696,82,Released,Bananas,6.7,167,Apr,9833696,0.830991095258827,Top_20,NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
623,7500000,en,11.400353,1988-07-15,62493712,108,Released,A Fish Called Wanda,7.1,576,Jul,54993712,0.8799879258252414,Top_20,3.260869565217391,0,0,0,0,0,0,2,0,0,Comedy,0,0,3,1,1,NA,0
583,4000000,en,10.714173,1979-08-17,20045115,94,Released,Life of Brian,7.7,1230,Aug,16045115,0.8004501346088561,Bottom_80,3.5347985347985347,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
11575,12000000,en,4.473327,1965-07-01,25333333,160,Released,The Great Race,7.2,64,Jul,13333333,0.5263157832409971,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Adventure,0,0,2,1,1,NA,0
475,2500000,en,12.109198,1967-07-18,50700000,111,Released,Bonnie and Clyde,7.6,384,Jul,48200000,0.9506903353057199,Top_20,3.903472831918837,0,0,0,0,0,0,1,0,0,Crime,0,0,1,0,0,NA,0
521,1400000,en,7.853231,1954-05-29,3000000,104,Released,Dial M for Murder,7.9,539,May,1600000,0.5333333333333333,Bottom_80,3.3238307349665925,0,0,1,1,0,0,1,0,0,Crime,0,0,1,0,0,NA,0
88,6000000,en,14.044122,1987-08-21,213954274,100,Released,Dirty Dancing,7.1,1371,Aug,207954274,0.9719566247131852,Top_20,3.125899897154611,1,1,0,0,0,0,1,0,0,Drama,0,0,1,0,0,Dirty Dancing Collection,1
500,1200000,en,12.22034,1992-09-02,14661007,99,Released,Reservoir Dogs,8.1,3821,Sep,13461007,0.9181502334730486,Top_20,3.3931413515024085,1,1,0,0,1,1,1,0,0,Crime,0,0,1,0,0,NA,0
792,6000000,en,18.206972,1986-12-18,138530565,120,Released,Platoon,7.5,1236,Dec,132530565,0.9566882586525219,Top_20,3.017857142857143,1,1,1,1,0,0,2,0,0,Drama,0,0,2,0,0,NA,0
8491,6500000,en,8.051891,1989-07-05,30218387,97,Released,Weekend at Bernie's,6.4,255,Jul,23718387,0.7848991741352707,Bottom_80,3.963888888888889,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,Weekend at Bernies Collection,1
402,49000000,en,16.628427,1992-03-20,352927224,127,Released,Basic Instinct,6.5,869,Mar,303927224,0.861161178090359,Top_20,2.893939393939394,0,0,0,0,0,0,2,0,0,Thriller,0,0,1,0,0,Basic Instinct Collection,1
10537,38000000,en,7.829619,1991-03-01,34416893,140,Released,The Doors,6.7,285,Mar,-3583107,-0.10410896184033812,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
11386,3705538,en,7.404329,1992-09-02,62548947,112,Released,The Crying Game,6.9,180,Sep,58843409,0.9407577876570807,Top_20,NA,2,1,1,1,0,0,3,0,0,Romance,0,0,1,0,0,NA,0
9504,12500000,en,6.792215,1992-09-15,10725228,100,Released,Glengarry Glen Ross,7.5,330,Sep,-1774772,-0.16547638894016986,Bottom_80,NA,0,0,1,1,0,0,1,0,0,Crime,0,0,1,0,0,NA,0
15764,12000000,en,15.417202,1982-12-08,30036000,151,Released,Sophie's Choice,7.4,149,Dec,18036000,0.6004794246903715,Bottom_80,NA,0,0,0,0,0,0,2,0,0,Drama,0,0,5,0,0,NA,0
601,10500000,en,19.358546,1982-04-03,792965326,115,Released,E.T. the Extra-Terrestrial,7.3,3359,Apr,782465326,0.9867585635137847,Top_20,3.3949579831932772,0,0,0,0,1,1,1,0,0,Science Fiction,0,0,1,0,0,NA,0
744,15000000,en,20.301019,1986-05-16,356830601,110,Released,Top Gun,6.7,1736,May,341830601,0.9579632465434208,Top_20,2.9210526315789473,0,0,1,1,2,1,1,0,0,Action,0,0,1,0,0,NA,0
221,1500000,en,10.968169,1955-10-27,NA,111,Released,Rebel Without a Cause,7.6,351,Oct,NA,NA,"NA",NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
702,1800000,en,7.301719,1951-09-18,8000000,125,Released,A Streetcar Named Desire,7.6,291,Sep,6200000,0.775,Bottom_80,3.7458432304038003,0,0,1,1,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
21612,12500000,en,2.772039,1996-01-26,1227324,99,Released,The Funeral,7.3,31,Jan,-11272676,-9.184759688558197,Bottom_80,NA,1,1,1,1,0,0,1,0,0,Crime,0,0,2,1,1,NA,0
1630,36000000,en,9.178371,1996-10-12,20300385,129,Released,The People vs. Larry Flynt,6.8,257,Oct,-15699615,-0.7733653819865978,Bottom_80,2.625,0,0,1,1,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
11843,5000000,en,6.501177,1975-05-21,41833347,113,Released,The Return of the Pink Panther,6.7,138,May,36833347,0.8804781266963889,Top_20,NA,0,0,0,0,0,0,1,0,0,Mystery,0,0,1,0,0,The Pink Panther (Original) Collection,1
10379,6788000,en,7.88101,1991-04-19,13878334,103,Released,Drop Dead Fred,5.9,107,Apr,7090334,0.5108923016264056,Bottom_80,NA,0,0,0,0,0,0,2,0,0,Comedy,0,0,1,0,0,NA,0
790,1000000,en,9.194572,1980-02-08,21378361,89,Released,The Fog,6.4,318,Feb,20378361,0.9532237293588597,Top_20,3.516949152542373,0,0,0,0,0,0,1,0,0,Horror,0,0,1,0,0,NA,0
1103,6000000,en,10.124544,1981-05-22,50244700,99,Released,Escape from New York,6.9,720,May,44244700,0.8805844198492577,Top_20,3.7890580936266214,0,0,0,0,0,0,1,0,0,Science Fiction,0,0,1,0,0,Escape From ... Collection,1
11298,1000000,en,6.715512,1981-04-03,17985893,91,Released,The Howling,6.4,165,Apr,16985893,0.9444008701708612,Top_20,NA,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,The Howling Collection,1
4480,4940939,fr,4.883274,1986-08-27,NA,120,Released,Jean de Florette,7.6,113,Aug,NA,NA,"NA",2.753401360544218,0,0,0,0,0,0,1,0,0,Drama,0,0,2,1,1,The Water of the Hills Collection,1
762,400000,en,10.43389,1975-03-13,5028948,91,Released,Monty Python and the Holy Grail,7.8,1742,Mar,4628948,0.9204605018783253,Top_20,2.4176879617557585,0,0,0,0,0,0,1,0,0,Adventure,0,0,3,0,0,NA,0
55049,500000,en,1.163947,1996-05-15,NA,123,Released,Three Lives and Only One Death,8,5,May,NA,NA,"NA",NA,0,0,0,0,0,0,2,0,0,Comedy,0,0,1,0,0,NA,0
49763,7000000,en,2.661026,1996-11-01,1100000,80,Released,Bad Moon,5.7,33,Nov,-5900000,-5.363636363636363,Bottom_80,NA,0,0,0,0,0,0,1,0,0,Horror,0,0,1,0,0,NA,0
892,4000000,fr,12.565447,1991-04-17,1794187,99,Released,Delicatessen,7.4,320,Apr,-2205813,-1.2294220167685976,Bottom_80,3.72599451303155,0,0,0,0,0,0,1,0,0,Comedy,0,0,1,0,0,NA,0
975,935000,en,8.548518,1957-09-18,NA,88,Released,Paths of Glory,8.2,565,Sep,NA,NA,"NA",2.9655172413793105,0,0,0,0,0,0,1,0,0,Drama,0,0,3,0,0,NA,0
409,27000000,en,15.564161,1996-11-14,231976425,162,Released,The English Patient,7,559,Nov,204976425,0.8836088624091866,Top_20,3.0412371134020617,0,0,1,1,0,0,2,0,0,Drama,0,0,4,1,1,NA,0
10161,645180,en,5.841931,1989-07-21,14743391,103,Released,My Left Foot: The Story of Christy Brown,7.5,208,Jul,14098211,0.9562393753241707,Top_20,NA,0,0,1,1,0,0,2,0,0,Drama,0,0,1,0,0,NA,0
1412,1200000,en,12.293656,1989-08-18,NA,100,Released,"Sex, Lies, and Videotape",6.7,188,Aug,NA,NA,"NA",3.725085910652921,0,0,0,0,0,0,1,0,0,Drama,0,0,1,0,0,NA,0
10409,3000000,en,3.233531,1992-08-20,33946224,94,Released,Strictly Ballroom,6.2,83,Aug,30946224,0.9116249277091909,Top_20,NA,0,0,0,0,0,0,1,0,0,Comedy,0,0,2,0,0,NA,0
10174,4,en,1.325299,1991-05-10,29,119,Released,Madonna: Truth or Dare,6.3,32,May,25,0.8620689655172413,Top_20,NA,0,0,2,1,0,0,1,0,0,Documentary,0,0,2,0,0,NA,0
